painter,painterLabel,country,countryLabel,sitelinks
http://www.wikidata.org/entity/Q41730933,Niels Winge Grimnes,http://www.wikidata.org/entity/Q20,Norway,3
http://www.wikidata.org/entity/Q41480413,Fabrice Notari,http://www.wikidata.org/entity/Q235,Monaco,3
http://www.wikidata.org/entity/Q42302555,Andrzej Basista,http://www.wikidata.org/entity/Q36,Poland,3
http://www.wikidata.org/entity/Q42306972,Finn Knudsen,http://www.wikidata.org/entity/Q20,Norway,3
http://www.wikidata.org/entity/Q41890876,Ludwig Zapffe,http://www.wikidata.org/entity/Q20,Norway,3
http://www.wikidata.org/entity/Q42048035,Franz E. Kneissl,http://www.wikidata.org/entity/Q40,Austria,3
http://www.wikidata.org/entity/Q42048327,Edwien Thürmer,http://www.wikidata.org/entity/Q20,Norway,3
http://www.wikidata.org/entity/Q42097450,Charles Nissens,http://www.wikidata.org/entity/Q31,Belgium,3
http://www.wikidata.org/entity/Q42097511,Triphon De Smet,http://www.wikidata.org/entity/Q31,Belgium,3
http://www.wikidata.org/entity/Q42101578,Julius Foseid,http://www.wikidata.org/entity/Q20,Norway,3
http://www.wikidata.org/entity/Q42296493,Ivan Antonov,http://www.wikidata.org/entity/Q33,Finland,3
http://www.wikidata.org/entity/Q42176314,Sigurd Reidolph Gulbransen,http://www.wikidata.org/entity/Q20,Norway,3
